IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,CUB,Cuba,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,CUB,Cuba,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2006,true,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2006,true,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GHA,Ghana,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GHA,Ghana,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,GUY,Guyana,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,GUY,Guyana,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2006,true,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2006,true,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,SUR,Suriname,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,SUR,Suriname,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2006,true,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2006,true,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TGO,Togo,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,TGO,Togo,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2006,true,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2006,true,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2006,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2006,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,IND,India,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,103.4,,,97.65,,109.1,103.4 [97.6-109.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,107.3,,,99.49,,115,107.3 [99.5-115.0],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,COG,Congo,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,116.7,,,103.5,,129.8,116.7 [103.5-129.8],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,HTI,Haiti,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,124,,,98.69,,149.4,124.0 [98.7-149.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,125.7,,,117.7,,133.7,125.7 [117.7-133.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,SEN,Senegal,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,128.4,,,118,,138.8,128.4 [118.0-138.8],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,14.67,,,4.21,,25.14,14.7 [4.2-25.1],,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,COG,Congo,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,144.3,,,125.6,,163,144.3 [125.6-163.0],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,157,,,139.8,,174.2,157.0 [139.8-174.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,SEN,Senegal,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,165,,,149.4,,180.7,165.0 [149.4-180.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,178.5,,,168.9,,188.1,178.5 [168.9-188.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GIN,Guinea,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,183.3,,,172.1,,194.4,183.3 [172.1-194.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GIN,Guinea,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,209.2,,,187.4,,230.9,209.2 [187.4-230.9],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,ARM,Armenia,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,20.99,,,7.53,,34.44,21.0 [7.5-34.4],,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,225.4,,,198.2,,252.6,225.4 [198.2-252.6],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,COL,Colombia,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,24.7,,,21.8,,27.6,24.7 [21.8-27.6],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,COL,Colombia,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,27.45,,,22.42,,32.47,27.4 [22.4-32.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,28.5,,,21.53,,35.46,28.5 [21.5-35.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,HND,Honduras,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,35.38,,,32.08,,38.68,35.4 [32.1-38.7],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,ARM,Armenia,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,35.48,,,26.49,,44.48,35.5 [26.5-44.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,PER,Peru,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,38.35,,,30.66,,46.03,38.3 [30.7-46.0],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,HND,Honduras,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,42.69,,,35.88,,49.5,42.7 [35.9-49.5],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,PER,Peru,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,45.44,,,23.72,,67.17,45.4 [23.7-67.2],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,48.15,,,44.17,,52.14,48.2 [44.2-52.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,61.5,,,51.57,,71.43,61.5 [51.6-71.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,68.37,,,54.73,,82.01,68.4 [54.7-82.0],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,69.21,,,61.03,,77.39,69.2 [61.0-77.4],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,SEAR,South-East Asia,Country,IND,India,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,79,,,75.92,,82.08,79.0 [75.9-82.1],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_DHS,DHS,,96.99,,,79.19,,114.8,97.0 [79.2-114.8],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,HTI,Haiti,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_DHS,DHS,,98.85,,,88.37,,109.3,98.9 [88.4-109.3],,,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,ALB,Albania,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,ALB,Albania,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,BLR,Belarus,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BDI,Burundi,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,BDI,Burundi,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GMB,Gambia,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AFR,Africa,Country,GMB,Gambia,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,GEO,Georgia,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,GEO,Georgia,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2005,false,Age Group,15-19 years,AGEGROUP_YEARS15-19,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
u5mr,Under-five mortality rate (deaths per 1000 live births),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2005,false,Age Group,20-49 years,AGEGROUP_YEARS20-49,,,,,,,DATASOURCE_EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T22:00:00.000Z
