,Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
20066,Democratic Republic of the Congo,Kwilu,Bagata Centre de Santé ,Centre de Santé,Publique,-3.7177,17.958,GPS
20067,Democratic Republic of the Congo,Kwilu,Bagata Hôpital Général de Référence,Hôpital Général de Référence,Publique,-3.7315,17.9553,GPS
20068,Democratic Republic of the Congo,Kwilu,Bagata I Centre de Santé,Centre de Santé,Publique,-3.7217,17.9603,GPS
20069,Democratic Republic of the Congo,Kwilu,Balaka Centre de Santé ,Centre de Santé,Publique,-4.8548,19.941,Geonames
20070,Democratic Republic of the Congo,Kwilu,Bampum Poste de Santé,Poste de Santé,Publique,-4.411,19.7248,Combination
20071,Democratic Republic of the Congo,Kwilu,Bamputu Poste de Santé ,Poste de Santé,Publique,-3.5005,17.674,Combination
20072,Democratic Republic of the Congo,Kwilu,Banda Poste de Santé ,Poste de Santé,Publique,-5.3727,19.6046,GPS
20073,Democratic Republic of the Congo,Kwilu,Banda Yansi Poste de Santé,Poste de Santé,Publique,-5.2428,19.1992,GPS
20074,Democratic Republic of the Congo,Kwilu,Bandundu Hôpital Général de Référence,Hôpital Général de Référence,Publique,-3.3154,17.3826,GPS
20075,Democratic Republic of the Congo,Kwilu,Banga Secteur Poste de Santé ,Poste de Santé,Publique,-4.6837,19.6433,Other
20076,Democratic Republic of the Congo,Kwilu,Bangabanga Centre de Santé,Centre de Santé,Publique,-4.7616,19.6404,GPS
20077,Democratic Republic of the Congo,Kwilu,Bangongo Centre de Santé,Centre de Santé,Publique,-4.3841,17.7004,GPS
20078,Democratic Republic of the Congo,Kwilu,Bangumi Centre de Santé,Centre de Santé,Publique,-3.5062,17.6649,GPS
20079,Democratic Republic of the Congo,Kwilu,Bankumuna Centre de Santé ,Centre de Santé,Publique,-4.4646,19.9773,GPS
20080,Democratic Republic of the Congo,Kwilu,Banque Dispensaire,Dispensaire,Publique,-3.2969,17.3765,Google Earth
20081,Democratic Republic of the Congo,Kwilu,Bansion Centre de Santé,Centre de Santé,Publique,-4.3242,19.6582,GPS
20082,Democratic Republic of the Congo,Kwilu,Banza Poste de Santé ,Poste de Santé,Publique,-5.1657,19.6339,Geonames
20083,Democratic Republic of the Congo,Kwilu,Banzadi Poste de Santé,Poste de Santé,Publique,-4.2365,19.9768,GPS
20084,Democratic Republic of the Congo,Kwilu,Banzalute Poste de Santé ,Poste de Santé,Publique,-4.1889,17.8182,GPS
20085,Democratic Republic of the Congo,Kwilu,Basoko 2 Poste de Santé,Poste de Santé,Publique,-3.2983,17.376,GPS
20086,Democratic Republic of the Congo,Kwilu,Basoko Centre de Santé,Centre de Santé,Publique,-3.3131,17.3745,GPS
20087,Democratic Republic of the Congo,Kwilu,Basoko Ii Centre de Santé,Centre de Santé,Publique,-3.2982,17.3761,GPS
20088,Democratic Republic of the Congo,Kwilu,Bekane Centre de Santé,Centre de Santé,Publique,-3.6629,17.4519,GPS
20089,Democratic Republic of the Congo,Kwilu,Belaboma Ii Poste de Santé,Poste de Santé,Publique,-5.1466,19.3416,GPS
20090,Democratic Republic of the Congo,Kwilu,Belemiese Centre de Santé,Centre de Santé,Publique,-4.6856,18.2693,GPS
20091,Democratic Republic of the Congo,Kwilu,Belezi Poste de Santé ,Poste de Santé,Publique,-5.0577,18.8285,Fallingrain
20092,Democratic Republic of the Congo,Kwilu,Belo Mission Centre de Santé de Référence,Centre de Santé de Référence,Publique,-5.2377,20.0613,GPS
20093,Democratic Republic of the Congo,Kwilu,Bembele Bifibi Poste de Santé,Poste de Santé,Publique,-4.8416,19.456,GPS
20094,Democratic Republic of the Congo,Kwilu,Bembele Centre de Santé,Centre de Santé,Publique,-4.8632,19.5078,GPS
20095,Democratic Republic of the Congo,Kwilu,Bembele Intshwem Poste de Santé,Poste de Santé,Publique,-4.8616,19.4559,GPS
20096,Democratic Republic of the Congo,Kwilu,Bembele Yassa Poste de Santé,Poste de Santé,Publique,-4.8429,19.4567,GPS
20097,Democratic Republic of the Congo,Kwilu,Benediction Poste de Santé,Poste de Santé,Publique,-4.7819,19.0882,GPS
20098,Democratic Republic of the Congo,Kwilu,Bengi Centre de Santé,Centre de Santé,Publique,-4.614,18.367,GPS
20099,Democratic Republic of the Congo,Kwilu,Beno Centre de Santé,Centre de Santé,Publique,-3.6048,17.7881,GPS
20100,Democratic Republic of the Congo,Kwilu,Benzi Centre de Santé ,Centre de Santé,Publique,-4.8816,20.0302,GPS
20101,Democratic Republic of the Congo,Kwilu,Bethelem Centre Medical,Centre Médical,Publique,-5.012,18.8057,GPS
20102,Democratic Republic of the Congo,Kwilu,Bethlem Centre de Santé,Centre de Santé,Publique,-5.0255,18.8204,GPS
20103,Democratic Republic of the Congo,Kwilu,Biabi Polyclinique ,Polyclinique ,Publique,-3.3174,17.3805,Combination
20104,Democratic Republic of the Congo,Kwilu,Bibamba Centre de Santé,Centre de Santé,Publique,-5.0245,17.8065,GPS
20105,Democratic Republic of the Congo,Kwilu,Bibodi Centre de Santé,Centre de Santé,Publique,-4.7743,17.8937,GPS
20106,Democratic Republic of the Congo,Kwilu,Bibongo Poste de Santé,Poste de Santé,Publique,-5.4923,18.013,GPS
20107,Democratic Republic of the Congo,Kwilu,Bienzi Poste de Santé,Poste de Santé,Publique,-4.5912,19.0383,GPS
20108,Democratic Republic of the Congo,Kwilu,Bikoko Centre de Santé,Centre de Santé,Publique,-3.8903,19.1887,GPS
20109,Democratic Republic of the Congo,Kwilu,Bilili Centre de Santé,Centre de Santé,Publique,-4.3426,18.4095,GPS
20110,Democratic Republic of the Congo,Kwilu,Bilili Centre de Santé,Centre de Santé,Publique,-4.3424,18.416,GPS
20111,Democratic Republic of the Congo,Kwilu,Bilili Centre de Santé,Centre de Santé,Publique,-4.2823,18.0855,GPS
20112,Democratic Republic of the Congo,Kwilu,Bilolo Centre de Santé,Centre de Santé,Publique,-4.7042,18.4771,GPS
20113,Democratic Republic of the Congo,Kwilu,Bimbembo Centre de Santé,Centre de Santé,Publique,-4.7684,17.8916,GPS
20114,Democratic Republic of the Congo,Kwilu,Bimbongo Mvwamba Poste de Santé,Poste de Santé,Publique,-5.5427,18.0503,GPS
20115,Democratic Republic of the Congo,Kwilu,Bimbongo Poste de Santé ,Poste de Santé,Publique,-5.524,17.8192,GPS
20116,Democratic Republic of the Congo,Kwilu,Bindungi Centre de Santé de Référence,Centre de Santé,Publique,-5.5159,17.823,GPS
20117,Democratic Republic of the Congo,Kwilu,Binko Musese Poste de Santé ,Poste de Santé,Publique,-4.2901,19.7525,Combination
20118,Democratic Republic of the Congo,Kwilu,Binsanga Poste de Santé,Poste de Santé,Publique,-4.6428,18.9074,GPS
20119,Democratic Republic of the Congo,Kwilu,Bipangu Centre de Santé,Centre de Santé,Publique,-4.942,18.4411,GPS
20120,Democratic Republic of the Congo,Kwilu,Bipangu Centre de Santé ,Centre de Santé,Publique,-4.9401,18.4377,GPS
20121,Democratic Republic of the Congo,Kwilu,Bipele Polyclinique ,Polyclinique ,Publique,-3.3183,17.3839,Combination
20122,Democratic Republic of the Congo,Kwilu,Bipisir Poste de Santé,Poste de Santé,Publique,-4.1162,19.1102,GPS
20123,Democratic Republic of the Congo,Kwilu,Bisey Nord II Poste de Santé,Poste de Santé,Publique,-4.0839,19.0153,GPS
20124,Democratic Republic of the Congo,Kwilu,Bisey Nord Poste de Santé,Poste de Santé,Publique,-4.0881,19.016,GPS
20125,Democratic Republic of the Congo,Kwilu,Bitshambele Centre de Santé,Centre de Santé,Publique,-5.5251,19.335,GPS
20126,Democratic Republic of the Congo,Kwilu,Bitshambele Centre de Santé,Centre de Santé,Publique,-5.0665,19.402,GPS
20127,Democratic Republic of the Congo,Kwilu,Bitshiambele Centre de Santé,Centre de Santé,Publique,-5.5321,19.3516,GPS
20128,Democratic Republic of the Congo,Kwilu,Boji Centre de Santé,Centre de Santé,Publique,-5.074,18.7716,GPS
20129,Democratic Republic of the Congo,Kwilu,Bolu Poste de Santé ,Poste de Santé,Publique,-3.6761,17.4972,Combination
20130,Democratic Republic of the Congo,Kwilu,Bombi Kapo Centre de Santé ,Centre de Santé,Publique,-4.9398,20.0222,GPS
20131,Democratic Republic of the Congo,Kwilu,Bon Coin Poste de Santé,Poste de Santé,Publique,-4.5404,18.609,GPS
20132,Democratic Republic of the Congo,Kwilu,Bon Samaritain Poste de Santé ,Poste de Santé,Publique,-5.7957,20.0962,Combination
20133,Democratic Republic of the Congo,Kwilu,Bondeko 1 Poste de Santé ,Poste de Santé,Publique,-5.0591,18.8339,Combination
20134,Democratic Republic of the Congo,Kwilu,Bondeko 2 Poste de Santé ,Poste de Santé,Publique,-5.0644,18.8272,Combination
20135,Democratic Republic of the Congo,Kwilu,Bondeko Centre de Santé,Centre de Santé,Publique,-3.3149,17.3883,GPS
20136,Democratic Republic of the Congo,Kwilu,Bondeko Poste de Santé,Poste de Santé,Publique,-5.0559,18.8409,GPS
20137,Democratic Republic of the Congo,Kwilu,Bondeko Poste de Santé,Poste de Santé,Publique,-4.0707,19.5871,GPS
20138,Democratic Republic of the Congo,Kwilu,Bondeko/Manvula Centre Medical,Centre Médical,Publique,-4.221,17.3248,GPS
20139,Democratic Republic of the Congo,Kwilu,Bondo Centre de Santé,Centre de Santé,Publique,-5.4998,19.2307,GPS
20140,Democratic Republic of the Congo,Kwilu,Bondo Poste de Santé,Poste de Santé,Publique,-4.0956,19.6573,GPS
20141,Democratic Republic of the Congo,Kwilu,Bongali Poste de Santé,Poste de Santé,Publique,-3.4147,17.9354,GPS
20142,Democratic Republic of the Congo,Kwilu,Bongisa Centre de Santé,Centre de Santé,Publique,-5.0473,18.8192,GPS
20143,Democratic Republic of the Congo,Kwilu,Bongono Poste de Santé,Poste de Santé,Publique,-3.7644,17.3369,GPS
20144,Democratic Republic of the Congo,Kwilu,Bonzili Poste de Santé ,Poste de Santé,Publique,-3.4536,17.4968,GPS
20145,Democratic Republic of the Congo,Kwilu,Bosco Poste de Santé,Poste de Santé,Publique,-4.8278,18.4258,GPS
20146,Democratic Republic of the Congo,Kwilu,Bosembo Centre Medical,Centre Médical,Publique,-5.0645,18.7764,GPS
20147,Democratic Republic of the Congo,Kwilu,Bosembo Poste de Santé,Poste de Santé,Publique,-4.0713,19.5874,GPS
20148,Democratic Republic of the Congo,Kwilu,Bosuka Poste de Santé,Poste de Santé,Publique,-3.3705,17.7607,GPS
20149,Democratic Republic of the Congo,Kwilu,Brazza Poste de Santé,Poste de Santé,Publique,-3.9974,18.9506,GPS
20150,Democratic Republic of the Congo,Kwilu,Budjimbila Centre de Santé ,Centre de Santé,Publique,-5.2674,19.5749,GPS
20151,Democratic Republic of the Congo,Kwilu,Bukanga Centre Poste de Santé,Poste de Santé,Publique,-5.0065,17.7032,GPS
20152,Democratic Republic of the Congo,Kwilu,Bukanga Poste de Santé,Poste de Santé,Publique,-5.0064,17.7032,GPS
20153,Democratic Republic of the Congo,Kwilu,Bukanga Poste de Santé,Poste de Santé,Publique,-4.2511,17.6463,GPS
20154,Democratic Republic of the Congo,Kwilu,Bukiombo Poste de Santé,Poste de Santé,Publique,-4.7851,18.5525,GPS
20155,Democratic Republic of the Congo,Kwilu,Bukusu Poste de Santé ,Poste de Santé,Publique,-4.0361,17.1202,Combination
20156,Democratic Republic of the Congo,Kwilu,Bukwon Mambwen Poste de Santé,Poste de Santé,Publique,-4.3691,19.2475,GPS
20157,Democratic Republic of the Congo,Kwilu,Bulu Centre de Santé,Centre de Santé,Publique,-3.7254,18.8338,GPS
20158,Democratic Republic of the Congo,Kwilu,Bulumbu Iii Poste de Santé,Poste de Santé,Publique,-5.2101,18.9407,GPS
20159,Democratic Republic of the Congo,Kwilu,Bulumbu Poste de Santé,Poste de Santé,Publique,-5.2021,18.9116,GPS
20160,Democratic Republic of the Congo,Kwilu,Bulumbu Poste de Santé,Poste de Santé,Publique,-4.1488,19.7453,GPS
20161,Democratic Republic of the Congo,Kwilu,Bulungu Hôpital Général de Référence,Hôpital Général de Référence,Publique,-4.5421,18.6032,Geonames
20162,Democratic Republic of the Congo,Kwilu,Bulungu Nsele Centre de Santé,Centre de Santé,Publique,-4.5492,18.6157,GPS
20163,Democratic Republic of the Congo,Kwilu,Bulungu Tshom Poste de Santé,Poste de Santé,Publique,-4.6731,19.2362,GPS
20164,Democratic Republic of the Congo,Kwilu,Bulunseke Centre de Santé ,Centre de Santé,Publique,-3.7236,18.8311,GPS
20165,Democratic Republic of the Congo,Kwilu,Bulwem Centre de Santé,Centre de Santé,Publique,-4.3185,19.3909,GPS
20166,Democratic Republic of the Congo,Kwilu,Bumba Bac Poste de Santé,Poste de Santé,Publique,-5.1417,18.6791,GPS
20167,Democratic Republic of the Congo,Kwilu,Bumba Katoto Centre de Santé,Centre de Santé,Publique,-5.3233,18.7211,GPS
20168,Democratic Republic of the Congo,Kwilu,Bumba Puta Centre de Santé,Centre de Santé,Publique,-5.1378,18.7195,GPS
20169,Democratic Republic of the Congo,Kwilu,Bundji Poste de Santé,Poste de Santé,Publique,-4.6353,18.839,Combination
20170,Democratic Republic of the Congo,Kwilu,Bundo Centre de Santé,Centre de Santé,Publique,-5.599,19.9365,GPS
20171,Democratic Republic of the Congo,Kwilu,Bundu Poste de Santé ,Poste de Santé,Publique,-4.0949,19.6567,GPS
20172,Democratic Republic of the Congo,Kwilu,Bunu Poste de Santé,Poste de Santé,Publique,-3.682,18.5558,GPS
20173,Democratic Republic of the Congo,Kwilu,Busala Centre de Santé,Centre de Santé,Publique,-4.133,18.5898,GPS
20174,Democratic Republic of the Congo,Kwilu,Buseke Centre de Santé,Centre de Santé,Publique,-4.2074,17.9765,GPS
20175,Democratic Republic of the Congo,Kwilu,Bushi Centre de Santé,Centre de Santé,Publique,-5.3608,19.1001,GPS
20176,Democratic Republic of the Congo,Kwilu,Busongo Centre de Santé,Centre de Santé,Publique,-4.9612,19.3664,GPS
20177,Democratic Republic of the Congo,Kwilu,Busongo Poste de Santé,Poste de Santé,Publique,-4.6497,19.0602,GPS
20178,Democratic Republic of the Congo,Kwilu,Bwadi Kiehu Poste de Santé,Poste de Santé,Publique,-5.4603,19.0982,GPS
20179,Democratic Republic of the Congo,Kwilu,Bwalatili Poste de Santé,Poste de Santé,Publique,-3.6299,17.8321,GPS
20180,Democratic Republic of the Congo,Kwilu,Bwalenge Centre de Santé,Centre de Santé,Publique,-5.1025,19.3465,GPS
20181,Democratic Republic of the Congo,Kwilu,Bwalenge Poste de Santé ,Poste de Santé,Publique,-5.0987,19.3449,Geonames
20182,Democratic Republic of the Congo,Kwilu,Bwaniangi Poste de Santé,Poste de Santé,Publique,-4.2936,18.5498,GPS
20183,Democratic Republic of the Congo,Kwilu,Bwatundu Poste de Santé,Poste de Santé,Publique,-4.4919,18.1138,GPS
20184,Democratic Republic of the Congo,Kwilu,Bwen Poste de Santé,Poste de Santé,Publique,-4.1488,19.6853,GPS
20185,Democratic Republic of the Congo,Kwilu,Bwini Poste de Santé,Poste de Santé,Publique,-4.0625,18.2873,GPS
20186,Democratic Republic of the Congo,Kwilu,C S Saint Francoix Centre de Santé,Centre de Santé,Publique,-5.0398,18.8191,GPS
20187,Democratic Republic of the Congo,Kwilu,C Santé D'Etat Mwangadibaya Centre de Santé,Centre de Santé,Publique,-5.0463,18.831,GPS
20188,Democratic Republic of the Congo,Kwilu,C Santé Ott Etat Centre de Santé,Centre de Santé,Publique,-5.0521,18.8336,GPS
20189,Democratic Republic of the Congo,Kwilu,C.H Lunia Centre de Santé de Référence,Centre de Santé,Publique,-5.0244,18.8097,GPS
20190,Democratic Republic of the Congo,Kwilu,C.M Familial Centre de Santé de Référence,Centre de Santé,Publique,-5.0378,18.8262,GPS
20191,Democratic Republic of the Congo,Kwilu,Ca Due Poste de Santé,Poste de Santé,Publique,-4.2935,18.8187,GPS
20192,Democratic Republic of the Congo,Kwilu,Cadc Poste de Santé,Poste de Santé,Publique,-4.9613,17.939,GPS
20193,Democratic Republic of the Congo,Kwilu,Cadeco Poste de Santé ,Poste de Santé,Publique,-5.1186,20.0249,Combination
20194,Democratic Republic of the Congo,Kwilu,Camp Bikobo Centre de Santé,Centre de Santé,Publique,-5.017,18.7954,GPS
20195,Democratic Republic of the Congo,Kwilu,Camp Ebeya Poste de Santé,Poste de Santé,Publique,-5.0636,18.7833,GPS
20196,Democratic Republic of the Congo,Kwilu,Camp Kikongi Poste de Santé,Poste de Santé,Publique,-4.3891,18.1695,GPS
20197,Democratic Republic of the Congo,Kwilu,Camp Kinimi Poste de Santé,Poste de Santé,Publique,-4.9688,18.3828,GPS
20198,Democratic Republic of the Congo,Kwilu,Camp Kinkuni Poste de Santé,Poste de Santé,Publique,-3.7632,18.8883,GPS
20199,Democratic Republic of the Congo,Kwilu,Camp Mbelo Poste de Santé,Poste de Santé,Publique,-5.2267,18.9411,GPS
20200,Democratic Republic of the Congo,Kwilu,Camp Molila Poste de Santé,Poste de Santé,Publique,-3.94,18.7077,GPS
20201,Democratic Republic of the Congo,Kwilu,Camp Mpoko Poste de Santé,Poste de Santé,Publique,-3.5356,18.0655,GPS
20202,Democratic Republic of the Congo,Kwilu,Camp Pay Poste de Santé,Poste de Santé,Publique,-4.9469,18.6162,GPS
20203,Democratic Republic of the Congo,Kwilu,Camp Pili Pili Poste de Santé,Poste de Santé,Publique,-4.8954,18.7469,GPS
20204,Democratic Republic of the Congo,Kwilu,Camp Plc Kunga Poste de Santé,Poste de Santé,Publique,-4.6773,18.5476,GPS
20205,Democratic Republic of the Congo,Kwilu,Casop Centre Medical,Centre Médical,Publique,-5.0452,18.8146,GPS
20206,Democratic Republic of the Congo,Kwilu,Casop Poste de Santé ,Poste de Santé,Publique,-5.0444,18.7579,Combination
20207,Democratic Republic of the Congo,Kwilu,Cbco Centre de Santé,Centre de Santé,Publique,-5.0237,18.8021,GPS
20208,Democratic Republic of the Congo,Kwilu,Cbco Centre de Santé,Centre de Santé,Publique,-4.5469,18.5959,GPS
20209,Democratic Republic of the Congo,Kwilu,Cbco Centre de Santé,Centre de Santé,Publique,-3.8018,19.117,GPS
20210,Democratic Republic of the Congo,Kwilu,Cbco Kikwit Poste de Santé,Poste de Santé,Publique,-5.0608,18.7943,GPS
20211,Democratic Republic of the Congo,Kwilu,Cbco_Kikwit_3 Centre de Santé,Centre de Santé,Publique,-5.0472,18.8191,GPS
20212,Democratic Republic of the Congo,Kwilu,Cbco_Kikwit_3 Centre de Santé,Centre de Santé,Confessionnel,-5.024,18.802,GPS
20213,Democratic Republic of the Congo,Kwilu,Cbeu Centre de Santé,Centre de Santé,Confessionnel,-3.3226,17.3748,GPS
20214,Democratic Republic of the Congo,Kwilu,Cdca Laba Yassa Centre Medical,Centre Médical,Publique,-4.6472,19.7578,GPS
20215,Democratic Republic of the Congo,Kwilu,Cebie_Nzinda Centre de Santé,Centre de Santé,Publique,-5.0507,18.8029,GPS
20216,Democratic Republic of the Congo,Kwilu,Cebu Poste de Santé,Poste de Santé,Publique,-3.7258,17.9554,GPS
20217,Democratic Republic of the Congo,Kwilu,Cenemak Centre Medical,Centre Médical,Publique,-5.0165,18.8069,GPS
20218,Democratic Republic of the Congo,Kwilu,Centrale De Kkt Clinique,Clinique,Publique,-5.0355,18.8245,GPS
